image_id,image_title_vernacular,country,series,volume,year,page,folio,folio_to,citation,source_pdf_url,act_number,act_type,pope,evidence_type,act_date,concession_date,coronation_date,legate,deputy,register_refs,documents,rubric_latin,incipit_latin,confidence,notes
matka-boza-lahiszynska-lahiszyn-logishin,Matka Boża Łahiszyńska,Belarus,AAS,87,1995,1091,,,"AAS 87 (1995), p. 1091",https://www.vatican.va/archive/aas/documents/AAS-87-1995-ocr.pdf,II,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1995-07-19,,,,,,,"Imago Mariae Sanctissimae quae in ecclesia paroeciali Sanctorum Apostolorum Petri et Pauli oppidi v. d. Lahiszyn colitur, pretioso diademate redimitur.","Spei signum inter nova rerum adiuncta apparet Immaculata Virgo Maria, « spiritalis Mater quae pro Christi discipulis intercedit et pro cuncta humanitate » (Ut unum sint, 79)",medium,"Country Belarus inferred from the Latin diocese of Pinsk; not stated in the act. Cardinal Kazimierz Świątek, Apostolic Administrator of Pinsk, deputed to impose the crown; his letters of 29 April 1995."
imago-ssmi-iesu-cordis-berchem-suburb-of-antwerp,,Belgium,ASS,36,1903,401,,,"ASS 36 (1903), p. 401",https://www.vatican.va/archive/ass/documents/ASS-36-1903-4-ocr.pdf,,Breve (Litterae Apostolicae sub annulo Piscatoris),Leo PP. XIII,papal_coronation_act,1903-04-28,,,"Petrus Lambertus S. R. E. Presb. Card. Goossens, Archiepiscopus Mechliniensis",,,,Facultas conceditur Archiepiscopo Mechliniensi solemniter coronandi imaginem SSmi. Cordis Iesu in Basilica loci Berchem.,"Aedes Deo Sacras, arte non minus quam cultu ac fidelium concursu celebratas, praecipuis honoribus ex more institutoque Romanorum Pontificum ditare libenti quidem animo solemus",high,"Second act in the same passage (rubric and act body on printed p. 401, continued p. 402). Leo XIII commits to Cardinal Goossens the faculty to crown the image 'die per te eligendo sollemni ritu ... Nostro nomine et auctoritate', on the occasion of the 25th anniversary of the church's building; the day is left to the Archbishop, so coronation_date is null. Country not named in the act; derived from 'suburbio Antverpiae civitatis' and 'dioecesi Mechliniensi'."
notre-dame-de-bonsecours-bonsecours,Notre-Dame de Bonsecours,Belgium,AAS,2,1910,323,,,"AAS 2 (1910), p. 323",https://www.vatican.va/archive/aas/documents/AAS-02-1910-ocr.pdf,IV,Litterae Apostolicae,Pius PP. X,retrospective_attestation,1910-04-13,,,,,,,"ECCLESIA PAROCHIALIS PAGI VULGO "" BONSECOURS "", DIOECESIS TORNACENSIS, TITULO BASILICAE MINORIS DECORATUR.","Conspicua templa Dei, quae tum vetustate, tum insignibus Sanctorum simulacris, tum etiam summa fidelium religione celebrantur",high,"Pius X states that he himself had decreed the image to be solemnly crowned with a golden diadem by earlier Letters dated 24 March 1905: 'illud per similes Nostras litteras, die quarto et vigesimo Martii anno MCMV datas, aureo diademate sollemni ritu coronandum decrevimus'. The passage gives the date of the decree, not of the crowning itself, so coronation_date is left null. OCR 'tempia' repaired to 'templa'. Belgium is explicit in the text ('e Belgicis ... regionibus', 'in Belgico regno')."
notre-dame-de-chevremont-chevremont,Notre-Dame de Chèvremont,Belgium,AAS,21,1929,183,,,"AAS 21 (1929), p. 183",https://www.vatican.va/archive/aas/documents/AAS-21-1929-ocr.pdf,VI,Litterae Apostolicae,Pius PP. XI,retrospective_attestation,1928-08-24,,1923,,,,,"TITULUS ET HONORES BASILICAE MINORIS TRIBUUNTUR SANCTUARIO CAPRIMONTENSI BEATAE MARIAE GRATIARUM, ORDINIS CARMELITARUM EXCALCEATORUM, INTRA FINES DIOECESIS LEODIENSIS.","Leodiensis dioecesis intra fines Carmelitarum Discalceatorum exstat, e religiosa provincia Brabantina, conventus Caprimontensis, cui annexum est templum",high,"Basilica Minor act; small statue of the BVM holding the Infant Jesus, placed by the Jesuits on the hill of Chèvremont, 'quam, nomine ac mandato Nostro, anno MCMXXIII Leodiensium Episcopus pretioso diademate sollemniter redimivit'. Country inferred from diocese of Liège and the Archbishop of Mechelen named as commender. Act begins on printed p. 183; coronation clause falls on p. 184."
notre-dame-de-hal-onze-lieve-vrouw-van-halle-hal,Notre-Dame de Hal / Onze-Lieve-Vrouw van Halle,Belgium,AAS,40,1948,448,,,"AAS 40 (1948), p. 448",https://www.vatican.va/archive/aas/documents/AAS-40-1948-ocr.pdf,III,Litterae Apostolicae,Pius PP. XII,retrospective_attestation,1946-08-15,,1874-10-04,,,,,"AD DIGNITATEM ET HONOREM BASILICAE MINORIS EVEHITUR ECCLESIA PAROECIALIS DEO IN HONOREM S. MARTINI DICATA ET IN CIVITATE POSITA, CUI NOMEN VULGO « HAL », INTRA FINES ARCHIDIOECESIS MECHLINIENSIS.","Paroecialis Ecclesiae, Deo in honorem Sancti Martini dicatae, intra fines Archidioecesis Mechliniensis, in civitate cui nomen Hallae, vulgo « Hal » exstantis",high,"Basilica Minor act; coronation attested in passing: 'Inclyta Imago diademate redimita fuit, nomine Pii Pp. IX, ab Archiepiscopo Mechliniensi die iv mensis Octobris anno MDCCCLXXIV'. The crowning Archbishop of Mechelen is not named, so legate left null. Country explicit ('in Belgio'). Passage printed_page was 449; act begins on printed p. 448. Vernacular forms supplied from the act's own 'Notre Dame de Hai' (OCR for 'Hal') and the town name."
onze-lieve-vrouw-van-hanswijk-notre-dame-de-hans,Onze-Lieve-Vrouw van Hanswijk / Notre-Dame de Hanswijk,Belgium,AAS,79,1987,1377,,,"AAS 79 (1987), p. 1377",https://www.vatican.va/archive/aas/documents/AAS-79-1987-ocr.pdf,III,Litterae Apostolicae,Ioannes Paulus PP. II,retrospective_attestation,1987-08-03,,1876-07-30,,,,,"Templum vulgo nuncupatum « Notre-Dame de Hanswijk », in archiepiscopali urbe Mechliniensi extans, ad Basilicae Minoris dignitatem evehitur.","Mechliniae, in Belgarum clarissima urbe, insigne exstat templum vulgo nuncupatum « Notre-Dame de Hanswijk »",high,"Basilica Minor elevation act stating the image was solemnly crowned by Cardinal Victor-Auguste Dechamps, Archbishop of Mechelen, on 30 July 1876 'nomine et auctoritate Pii PP. IX'. OCR 'tempulm' repaired to 'templum' in the incipit."
notre-dame-du-rempart-namur,Notre-Dame du Rempart,Belgium,AAS,45,1953,221,,,"AAS 45 (1953), p. 221",https://www.vatican.va/archive/aas/documents/AAS-45-1953-ocr.pdf,III,Litterae Apostolicae,Pius PP. XII,retrospective_attestation,1951-04-13,,,,,,,"BEATA MARIA V. VULGO « NOTRE-DAME DU REMPART » INVOCATA, TOTIUS CIVITATIS NAMURCENSIS PATRONA CAELESTIS AEQUE PRINCIPALIS CUM SANCTO ALBANO RENUNTIATUR.","Vetus est apud Namurcenses Beatae Mariae Virginis cultus et religio, quandoquidem primum in eorum oppido exstructum Templum Deiparae nomine fuit dedicatum",medium,"Patron declaration; attests 'Quam insignem Effigiem, superiore bello, quod per orbem flagraverat, confecto, Namurcensium tum Antistes, rec. mem. Pii Pp. XI, Decessoris Nostri, nomine et auctoritate, aurea corona, inter populi plaudentis vota, redimivit'. The crowning was done by the then Bishop of Namur (unnamed) in the name and by the authority of Pius XI, after the end of the (first) world war — so between 1922 and 1939; no year given. Country Belgium inferred from Namur/Namurcensis (not stated in the passage). Statue described as 'Beatae Mariae Virginis ab origine Immaculatae'."
onze-lieve-vrouw-van-scherpenheuvel-notre-dame-d,Onze-Lieve-Vrouw van Scherpenheuvel (Notre-Dame de Montaigu),Belgium,AAS,14,1922,374,,,"AAS 14 (1922), p. 374",https://www.vatican.va/archive/aas/documents/AAS-14-1922-ocr.pdf,II,Litterae Apostolicae,Pius PP. XI,retrospective_attestation,1922-05-02,,1872,,,,,"SANCTUARIUM B. M. V. IN OPPIDO ASPRICOLLIS, ARCHIDIOECESIS MECHLINIENSIS, TITULO ET PRIVILEGIIS BASILICAE MINORIS AUGETUR.","Penes oppidulum Aspricollis vulgo Scherpenheuvel, haud longe a civitate Lovaniensi, archidioecesis Mechliniensis intra fines, priscis a temporibus",high,"Basilica Minor act granted on the fiftieth anniversary of the coronation; states 'ab Archiepiscopo Mechliniensi postea Cardinali Dechamps, nomine et auctoritate Praedecessoris Nostri rec. mem. Pii PP. IX, anno MDCCCLXXII solemni ritu aureo diademate redimitum effulsit' - crowned in 1872 by Abp (later Cardinal) Dechamps in the name and by the authority of Pius IX; day and month not given. Rubric OCR 'MECHLINIEN-SI^' repaired."
onze-lieve-vrouw-van-scherpenheuvel-notre-dame-d,Onze-Lieve-Vrouw van Scherpenheuvel (Notre-Dame de Montaigu),Belgium,AAS,19,1927,308,,,"AAS 19 (1927), p. 308",https://www.vatican.va/archive/aas/documents/AAS-19-1927-ocr.pdf,I,Epistola,Pius PP. XI,papal_legate_deputation,1927-06-24,,1927,"Iosephus Ernestus Card. Van Roey, Archiepiscopus Mechliniensis",,,,"AD EM.UM P. D. IOSEPHUM ERNESTUM TIT. S. MARIAE DE ARACOELI S. R. E. PRESB. CARDINALEM VAN ROEY, ARCHIEPISCOPUM MECHLINIENSEM, QUEM LEGATUM SUUM MITTIT AD SOLEMNIA QUINQUIES SAECULARIA UNIVERSITATIS STUDIORUM LOVANIENSIS CELEBRANDA.","Quinto feliciter exeunte saeculo ex quo Lovaniensis ista Studiorum Universitas condita est, iuste quidem Rector eius magnificus Paulinus Ladeuze",medium,"Act I begins on printed p. 307 (verified in txt/AAS-19-1927-ocr.txt); rubric and incipit taken from there; the coronation reference is on the passage page 308: 'auspice Virgine Matre, quam ab ipso iam initio veluti Sedem Sapientiae venerari consueverunt Lovanienses, cuiusque augusta effigies, Nostro quidem nomine, corona aurea mox redimietur'. The legation is primarily for the university's fifth-centenary solemnities; the crowning is to be done in the Pope's name ('Nostro nomine'), presumably by the same Legate, but the letter does not say so expressly. Coronation year 1927 inferred from 'mox' and the date of the act. Diocese given as that of the Legate's see (Louvain lay in the archdiocese of Mechelen); country inferred."
notre-dame-de-tongre-tongre-notre-dame,Notre-Dame de Tongre,Belgium,AAS,44,1952,363,,,"AAS 44 (1952), p. 363",https://www.vatican.va/archive/aas/documents/AAS-44-1952-ocr.pdf,IV,Litterae Apostolicae,Pius PP. XII,retrospective_attestation,1951-04-27,,1881-09-08,"Bishop of Tournai (unnamed), acting in the name of Leo XIII",,,,PAROECIALE TEMPLUM LOCI « TONGRE-NOTRE-DAME » DIOECESIS TORNACENSIS TITULO AC PRIVILEGIIS BASILICAE MINORIS DITATUR.,Almam Dei hominumque Matrem Mariam Christifideles pagi « Tongre-Notre-Dame » vulgo appellati et continentis quoque regionis accepimus religiosis venerari obsequiis.,high,"Basilica Minor act; coronation attested in passing on printed p. 363: crowned 8 September 1881 in the name of Leo XIII by the Bishop of Tournai (« a Tornacensi Antistite aurea redimitum est corona »); the crown having later been sacrilegiously removed, the image was crowned again on 1 June 1949 by Abp. Ferdinando Cento, Apostolic Nuncio in Belgium (« diademate impie sublato ... regio eiusmodi insigni die i mensis Iunii, anno MCMXLIX, iterum revinxit »). The vernacular title is the place-name form given in the act rubric; verify."
signum-beatae-mariae-virginis-durateum-argento-o,,Belgium,AAS,43,1951,268,,,"AAS 43 (1951), p. 268",https://www.vatican.va/archive/aas/documents/AAS-43-1951-ocr.pdf,II,Litterae Apostolicae,Pius PP. XII,retrospective_attestation,1950-05-13,,1875,,,,,"ECCLESIA SANCTI MATERNI, IN OPPIDO « WALCOURT » DIOECESIS NAMURCENSIS EXSTANS, BASILICAE MINORIS TITULO AC PRIVILEGIIS COHONESTATUR.","Excultioribus Templis magisque religiosis ac frequentibus nullo non tempore Sedes Apostolica decus addere solebat, quo Christifidelium pietatem impensius exacueret et amplificaret.",medium,"Basilica Minor act; coronation attested in passing on printed p. 269: « expleto LXXV anno a quo hoc signum auctoritate Pii PP. IX, fel. mem., Decessoris Nostri, aurea redimitum est corona ». The year is not stated outright: 1875 is derived from the 75 years said to have elapsed as of this act (Datum 13 May 1950) — verify. The candidate passage is keyed to printed p. 269; the act begins on p. 268, which is cited here. `pope` is the pope of the act (Pius XII); the crowning itself was by authority of Pius IX."
nuestra-senora-de-copacabana-copacabana,Nuestra Señora de Copacabana,Bolivia,AAS,32,1940,484,,,"AAS 32 (1940), p. 484",https://www.vatican.va/archive/aas/documents/AAS-32-1940-ocr.pdf,III,Litterae Apostolicae,Pius PP. XII,retrospective_attestation,1940-07-02,,,,,,,"BASILICAE MINORIS HONORIBUS DECORATUR TEMPLUM-SANCTUARIUM BEATAE MARIAE VIRGINIS DE « COPACABANA », INTRA FINES DIOECESIS PACENSIS IN BOLIVIA.","Bolivianae ditionis intra fines, in dioecesi Pacensi, exstat antiquum templum-sanctuarium Beatae Mariae Virginis de « Copacabana »",medium,"Coronation mentioned only in passing and without date or agent: 'Deiparae Virginis statua in eodem honorifice servatur, quam recentiori tempore sollemniter etiam aureo diademate redimitam, boliviani christifideles peculiari cultu venerantur'. Papal authority for the crowning is not explicitly stated, hence medium confidence."
nuestra-senora-de-copacabana-copacabana,Nuestra Señora de Copacabana,Bolivia,AAS,46,1954,528,,,"AAS 46 (1954), p. 528",https://www.vatican.va/archive/aas/documents/AAS-46-1954-ocr.pdf,III,Epistula,Pius PP. XII,retrospective_attestation,1954-09-18,,,"Caietanus S. R. E. Cardinalis Cicognani (then Nuncio in Bolivia, acting as Legatus extraordinarius)",,,,"AD EMUM P. D. CAIETANUM TIT. SANCTAE CAECILIAE S. R. E. PRESB. CARDINALEM CICOGNANI, S. CONGREGATIONIS SACRORUM RITUUM PRAEFECTUM, AB INITO SACERDOTIO QUINQUAGESIMUM ANNUM IMPLENTEM.","Celebranti feliciter tibi, quattuor abhinc annos, quinque ab inito episcopatu lustra, existimationem ac benevolentiam Nostram palam significavimus, praecipua tua erga Ecclesiam merita",medium,"Jubilee letter to Card. Gaetano Cicognani; the coronation is mentioned only retrospectively on printed p. 528: « In Bolivia autem, ubi Nuntius nominatus fuisti, dum saeculum celebrabatur, ex quo res publica in libertatem vindicata erat, Sanctae Sedis Legatum extraordinarium egisti et insigni Virginis simulacro de Copacabana ... auream coronam imposuisti ». The year is not stated; the act places it during the centenary of Bolivian independence (i.e. 1925) — left null rather than computed. Locality 'Copacabana' is taken from the image's title and the description of the lakeside sanctuary; vernacular title is a normalisation. Country is explicit ('In Bolivia')."
nuestra-senora-de-copacabana-copacabana,Nuestra Señora de Copacabana,Bolivia,AAS,61,1969,161,,,"AAS 61 (1969), p. 161",https://www.vatican.va/archive/aas/documents/AAS-61-1969-ocr.pdf,III,Litterae Apostolicae,Paulus PP. VI,retrospective_attestation,1968-11-04,,,,,,,"Beata Maria Virgo, « Nuestra Señora de Copacabana » vulgo appellata, principalis Patrona totius Bolivianae Classis declaratur.","Maria, mater Ecclesiae sollemni more in Concilio Oecumenico Vaticano II pronuntiata est, quippe quae ad gignendam augendamque vitam divinam in singulis hominum animis, materno opere continuo intendit",high,Patronage act (patron of the Bolivian Navy); coronation attested in passing: 'iam Praedecessores Nostri Pius XI effigiem ipsam aureo diademate redimiri et Pius XII templum titulo ac dignitate Basilicae Minoris decorari censuerunt' - no year for the crowning. Country explicit ('intra fines Bolivianae ditionis').
nossa-senhora-da-conceicao-aparecida-aparecida,Nossa Senhora da Conceição Aparecida,Brazil,AAS,23,1931,7,,,"AAS 23 (1931), p. 7",https://www.vatican.va/archive/aas/documents/AAS-23-1931-ocr.pdf,I,Litterae Apostolicae,Pius PP. XI,retrospective_attestation,1930-07-16,,1904,,,,,B. M. V. IMMACULATA SUB TITULO « APPARECIDA » PRINCIPALIS PATRONA BRASILIAE CONSTITUITUR.,"Ab Archiepiscopo Sancti Sebastiani Fluminis Ianuarii ceterisque Archiepiscopis, Episcopis, Praelatis atque Apostolicis Praefectis Brasiliae rogati sumus",medium,"Patron-declaration act; states the simulacrum was crowned 'decreto Capituli sacrosanctae Patriarchalis Vaticanae Basilicae, anno quinquagesimo recurrente a definitione dogmatica de Immaculato Virginis Conceptu, aurea corona' — i.e. 1854+50 = 1904, corroborated by the act's own reference to the 25th year since that solemn coronation. Coronation year is computed, not printed. OCR of the vernacular title is corrupt ('Fossa Berihora de Gonceigao Apparecida'). No locality or diocese named in the act."
nossa-senhora-da-conceicao-aparecida-aparecida,Nossa Senhora da Conceição Aparecida,Brazil,AAS,46,1954,524,,,"AAS 46 (1954), p. 524",https://www.vatican.va/archive/aas/documents/AAS-46-1954-ocr.pdf,I,Epistula (Legate deputation),Pius PP. XII,retrospective_attestation,1954-07-30,,1904,,,,,"AD EMUM P. D. ADEODATUM IOANNEM EPISCOPUM SABINEN. ET MANDELEN. S. R. E. CARDINALEM PIAZZA, SACRAE CONGREGATIONIS CONSISTORIALIS A SECRETIS, QUEM LEGATUM MITTIT AD CONVENTUM MARIALEM E TOTA BRASILIA IN URBE SANCTI PAULI INDICTUM.","Quarto volvente saeculo a nobilissima Sancti Pauli in Brasilia civitate condita, consilium initum est pro collatis beneficiis sollemnes Deo reddendi gratiarum actiones",medium,"Legate letter for the Brazilian national Marian Congress at São Paulo; the Legate (Card. Piazza) is deputed to preside at the Congress, not to crown, so this is a retrospective attestation: 'simulque quinquaginta implentur anni, ex quo augustum simulacrum aurea corona redimitum est Nostrae Dominae « da Conceiçâo Aparecida », Brasiliae Patronae'. Coronation year 1904 computed from 'quinquaginta implentur anni' relative to the act year 1954; not stated verbatim. The shrine's own locality/diocese is not named — only that the cult had its cradle in the Archdiocese of São Paulo. OCR 'Conceiçâo' for 'Conceição'."
nossa-senhora-da-conceicao-aparecida-aparecida,Nossa Senhora da Conceição Aparecida,Brazil,AAS,59,1967,769,,,"AAS 59 (1967), p. 769",https://www.vatican.va/archive/aas/documents/AAS-59-1967-ocr.pdf,,Litterae Apostolicae,Paulus PP. VI,retrospective_attestation,1967-03-05,,,,,,,"Rosa aurea Apparitiopolitanae Basilicae B. Mariae Virg. Immaculatae, quae vulgo « Aparecida » vocatur, tribuitur.","Celsissima Virgo Maria, quemadmodum pluribus locis per orbem terrarum evenisse cognoscitur, in amplissima quoque regione Brasiliensi veluti posuit pedem, ut singularis pietatis excitaret sedem",high,"Golden Rose act addressed to Card. Carlos de Vasconcellos Motta; coronation attested in passing: after mentioning the Basilica Minor title granted by St Pius X, 'Eiusdem vero Summi Pontificis auctoritate effigies illa paulo ante aureo diademate erat redimita' - year not stated. The small terracotta statue was found in the Paraíba river in 1717. Country explicit (regio Brasiliensis)."
nossa-senhora-de-nazare-belem-do-para,Nossa Senhora de Nazaré,Brazil,AAS,45,1953,545,,,"AAS 45 (1953), p. 545",https://www.vatican.va/archive/aas/documents/AAS-45-1953-ocr.pdf,II,Epistula (Legate deputation),Pius PP. XII,papal_legate_deputation,1953-07-09,,1953,"Augustus Alvarus Cardinalis da Silva, Archiepiscopus Sancti Salvatoris in Brasilia (Legatus a Latere)",,,,"AD EMUM P. D. AUGUSTUM ALVARUM TIT. SANCTI ANGELI IN FORO PISCARIO S. R. E. PRESB. CARDINALEM DA SILVA, ARCHIEPISCOPUM SANCTI SALVATORIS IN BRASILIA, QUEM LEGATUM DELIGIT AD CONVENTUM EUCHARISTICUM E TOTA NATIONE BRASILIANA INDICTUM ATQUE AD SIMULACRO NOSTRAE DOMINAE DE NAZARETH IN BASILICA URBIS BELEMENSIS DE PARA CORONAM IMPONENDAM.","Comperimus sane perlibenter, in urbe Belemensi de Para, Conventum Eucharisticum e tota natione Brasiliana, proximo Augusto mense, sollemniter celebratum iri",high,"Explicit faculty: 'tibi facultatem damus, ut Nostram gerens personam, simulacro Nostrae Dominae de Nazareth, quod in Basilica eiusdem nominis piissime colitur, veluti manibus Nostris coronam sollemniter imponas'. Coronation to take place during the national Eucharistic Congress in August 1953. The Datum year is OCR-mangled as 'MDCCCCVIII'; 'Pontificatus Nostri quinto decimo' and the volume year fix it as MDCCCCLIII = 1953. Vernacular title (Nossa Senhora de Nazaré) not given in the Latin text. The volume index (p. 912) repeats this: 'Corona aurea redimatur simulacrum Nostrae Dominae de Nazaret, in Basilica Belemensi de Para, 545'."
vetus-nobilisque-imago-beatae-mariae-virginis-qu,,Brazil,AAS,56,1964,516,,,"AAS 56 (1964), p. 516",https://www.vatican.va/archive/aas/documents/AAS-56-1964-ocr.pdf,V,Litterae Apostolicae,Paulus PP. VI,retrospective_attestation,1963-11-27,,,,,,,Titulo ac privilegiis Basilicae Minoris cathedralis ecclesia Marianensis decoratur.,"Erga almam Deiparam pietatis sedes inclita esse perhibetur cathedralis ecclesia Marianensis, quippe ubi vetus nobilisque imago eius, quae est « decor Carmeli », impensis populi excolatur obsequiis.",medium,"Basilica Minor act. Coronation attested: 'ac paulo post effigies ipsa, nomine et auctoritate eiusdem Summi Pontificis [Ioannis Pp. XXIII], inter potestatum, cleri, fidelium vota et plausus, aureo diademate redimita' — crowned in the name and by the authority of John XXIII, shortly after he declared her Patron of the city; no date and no Legate named. Vernacular title not given (Latin only, « decor Carmeli »). Country inferred from 'Civitatis, cui nomen « Minas Gerais »', not stated."
nossa-senhora-da-apresentacao-natal,Nossa Senhora da Apresentação,Brazil,AAS,46,1954,575,,,"AAS 46 (1954), p. 575",https://www.vatican.va/archive/aas/documents/AAS-46-1954-ocr.pdf,I,Litterae Apostolicae,Pius PP. XII,papal_coronation_act,1953-11-17,,,"Marcolinus de Souza Dantas, Archbishop of Natal (commissioned to impose the crown in the Pope's name)",,,,BEATA MARIA V. « A PRAESENTATIONE » URBIS ET ARCHIDIOECESIS NATALENSIS PRAECIPUA PATRONA CONFIRMATUR.,"Quae mortalibus, huius iactatis saeculi fluctibus, constituta est amplissimum praesidium, Beatam Mariam Virginem, ad Templum deductam, sacrorum administri et Christifideles",high,"Patron-confirmation act that also grants the coronation: « ... confirmaremus simulque simulacrum Deiparae aureo sineremus diademate redimiri », and then « Natalensi Archiepiscopo, quem diximus, eas partes committimus ut, die per se ipsum statuendo, memoratae imagini ... auream coronam, Nostro nomine atque auctoritate, imponat ». The date of the crowning is left to the Archbishop, hence coronation_date null. The wooden image is said to have been found by fishermen about two hundred years earlier. Vernacular title is a rendering of 'a Praesentatione'; country inferred from the archdiocese of Natal — verify."
simulacrum-cedrino-ligno-sculptum-beatae-mariae,,Brazil,AAS,13,1921,8,,,"AAS 13 (1921), p. 8",https://www.vatican.va/archive/aas/documents/AAS-13-1921-ocr.pdf,III,Litterae Apostolicae,Benedictus PP. XV,retrospective_attestation,1920-07-16,,1919-09-21,,,,,"TEMPLUM CARMELITARUM, BEATAE MARIAE VIRGINI DE MONTE CARMELO SACRUM, IN URBE RECIFENSI, E STATU PERNAMBUCI, IN BRASILIA, TITULO AC PRIVILEGIIS BASILICAE MINORIS DECORATUR.","Quod inclitus Carmelitarum antiquae observantiae Ordo templum habet suae custodiae curaeque commissum in urbe Recifensi, e Statu Pernambuci",high,"Basilica minor act stating: « cum eiusdem simulacro Ordo Canonicorum Patriarchalis Basilicae Vaticanae Nostrae, pro instituto suo, aureum diadema decrevisset, sacer ritus, die 21 mensis septembris anni 1919 ... sollemniter peractus est ». Coronation decreed by the Vatican Chapter; the same image had been declared Patroness of Recife in 1908."
nossa-senhora-do-pilar-sao-joao-del-rei,Nossa Senhora do Pilar,Brazil,AAS,57,1965,224,,,"AAS 57 (1965), p. 224",https://www.vatican.va/archive/aas/documents/AAS-57-1965-ocr.pdf,VI,Litterae Apostolicae,Paulus PP. VI,retrospective_attestation,1964-09-24,,,,,,,Titulus ac privilegia Basilicae Minoris cathedrali ecclesiae dioecesis Sancti Ioannis a Rege tribuuntur.,"Religione almae Deiparae Virginis teneri perhibentur cives urbis Sancti Ioannis a Rege, quae episcopalis sedis honore a Ioanne PP. XXIII, Decessore Nostro rec. mem., anno MCMLX est donata.",medium,"Basilica Minor act. Coronation attested: '... nomine et auctoritate Pii PP. XII, item Decessoris Nostri, est aureo diademate redimita' — crowned in the name and by the authority of Pius XII (r. 1939-1958); no date and no Legate named. Country and the Portuguese form of the title inferred (bishop Delphinus Ribeiro Guedes, see of São João del-Rei, Minas Gerais); not stated in the act."
notre-dame-du-cap-cap-de-la-madeleine,Notre-Dame du Cap,Canada,AAS,46,1954,481,,,"AAS 46 (1954), p. 481",https://www.vatican.va/archive/aas/documents/AAS-46-1954-ocr.pdf,I,Epistula (Legate deputation),Pius PP. XII,papal_legate_deputation,1954-07-02,,1954,"Valerius Cardinalis Valeri, Praefectus S. Congregationis de Religiosis",,,,"AD EMUM P. D. VALERIUM TIT. S. SILVESTRI IN CAPITE S. R. E. PRESB. CARDINALEM VALERI, PRAEFECTUM S. CONGREGATIONIS DE RELIGIOSIS, QUEM LEGATUM MITTIT AD CONVENTUM MARIALEM E TOTA CANADENSI REGIONE AD SANCTUARIUM B. MARIAE V. INDICTUM, « CAP-DE-LA-MADELEINE » NUNCUPATUM, IN TRIFLUVIANENSI DIOECESI.","Permagnus profecto exstat amor in catholica Canadensium natione studiumque vehemens divinae religionis, quam maiores eorum primum et maxime ex Gallia, tum ex Hibernia, mox denique aliunde auspicato advecti sunt",high,"Explicit mandate: 'ut in sanctuario Nostrae Dominae de Cap, in Trifluvianensi dioecesi de Canada sito, perinsigne Virginis simulacrum nomine Nostro Nostraque auctoritate aurea corona exornes'. The crowning was to take place at the Canadian national Marian Congress in August 1954 ('proximo mense Augusto ... et simulacrum Mariae Virginis, quod in eo religiosissime colitur, sollemni ritu coronabitur' — OCR 'coronantur'). Vernacular form 'Notre-Dame du Cap' rendered from the Latin 'Nostrae Dominae de Cap'. This same letter also appears at the end of passage AAS-46-1954-ocr#479."
notre-dame-du-cap-cap-de-la-madeleine,Notre-Dame du Cap,Canada,AAS,58,1966,42,,,"AAS 58 (1966), p. 42",https://www.vatican.va/archive/aas/documents/AAS-58-1966-ocr.pdf,II,Litterae Apostolicae,Paulus PP. VI,retrospective_attestation,1964-08-15,,1904,Valerius S. R. E. Presbyter Cardinalis Valeri (Valerio Valeri) — for the 1954 coronation only,,,,"Titulus ac privilegia Basilicae Minoris tribuuntur ecclesiae Beatae Mariae Virginis a Rosario (v. « Notre-Dame-du-Cap »), in Trifluvianensi dioecesi in Canadia.","Evangelicum illud effatum « Oportet semper orare » (Lc. 18, 1) a Sancto Dominico etiam Mariali Rosario aptatum esse videtur",high,"Basilica Minor act attesting TWO coronations of the same image: 'Duabus insuper praedicti Simulacri coronationibus, anno MCMIV, quinquagesimo ab edicto dogmate, nec non, per manus desideratissimi Dilecti Filii Nostri Valerii S. R. E. Presbyteri Cardinalis Valeri, anno MCMLIV, centesimo eiusdem promulgati mysterii, rite peractis' — 1904 (50th anniversary of the definition of the Immaculate Conception) and 1954 (centenary), the latter performed by Cardinal Valerio Valeri. coronation_date holds the first (1904); the second (1954) is recorded here in the notes and in the legate field. Church entrusted to the Missionary Oblates of Mary Immaculate. Country explicit ('in dicione Canadensi')."
